Business,Total_Quantity,Transaction_Frequency,Total_Value,Segment,Segment_Label
Business-e1b3,54,35,41385.0,0,Low Value
Business-e1b5,3,3,5300.0,0,Low Value
Business-e1b6,8,5,8175.0,0,Low Value
Business-e1b9,19,5,12650.0,0,Low Value
Business-e1bf,3,3,4050.0,0,Low Value
Business-e1d6,5,1,875.0,0,Low Value
Business-e1ee,4,4,8070.0,0,Low Value
Business-e1f9,2,2,4140.0,0,Low Value
Business-e203,62,43,82287.0,0,Low Value
Business-e21c,683,266,558461.0,1,Medium Value
Business-e225,1,1,4190.0,0,Low Value
Business-e23f,57,46,84722.0,0,Low Value
Business-e259,1,1,4640.0,0,Low Value
Business-e25f,5,5,17230.0,0,Low Value
Business-e261,238,93,144947.0,0,Low Value
Business-e268,2017,704,2003820.0,2,High Value
Business-e27c,2,2,8380.0,0,Low Value
Business-e283,1,1,6200.0,0,Low Value
Business-e29d,30,3,3975.0,0,Low Value
Business-e2a4,246,196,368100.0,0,Low Value
Business-e2a7,1,1,4100.0,0,Low Value
Business-e2b4,3,3,4280.0,0,Low Value
Business-e2bb,1900,767,2096797.0,2,High Value
Business-e2ed,226,185,358082.0,0,Low Value
Business-e321,47,41,100060.0,0,Low Value
Business-e378,3,3,4970.0,0,Low Value
Business-e3a6,22,19,56105.0,0,Low Value
Business-e3ae,87,26,40829.0,0,Low Value
Business-e3c1,25,11,32245.0,0,Low Value
Business-e3c9,41,8,21890.0,0,Low Value
Business-e3d2,6,4,7635.0,0,Low Value
Business-e3e6,9,5,8800.0,0,Low Value
Business-e41e,171,143,337162.0,0,Low Value
Business-e424,63,23,59700.0,0,Low Value
Business-e432,4,3,5955.0,0,Low Value
Business-e438,237,140,208452.0,0,Low Value
Business-e43c,7,7,14990.0,0,Low Value
Business-e453,198,183,409038.0,0,Low Value
Business-e454,37,37,65195.0,0,Low Value
Business-e463,14,12,20075.0,0,Low Value
Business-e466,964,390,1138937.0,1,Medium Value
Business-e469,6,6,2200.0,0,Low Value
Business-e46d,15,8,22215.0,0,Low Value
Business-e482,196,165,355223.0,0,Low Value
Business-e48b,25,2,8180.0,0,Low Value
Business-e491,186,92,195415.0,0,Low Value
Business-e499,12,11,18821.0,0,Low Value
Business-e49b,1,1,5500.0,0,Low Value
Business-e4a9,1,1,4150.0,0,Low Value
Business-e4b2,3,3,4440.0,0,Low Value
Business-e4bd,9,8,14695.0,0,Low Value
Business-e4bf,516,79,200380.0,0,Low Value
Business-e4d4,50,30,35605.0,0,Low Value
Business-e4fb,6,6,13910.0,0,Low Value
Business-e520,1,1,140.0,0,Low Value
Business-e52e,88,57,120870.0,0,Low Value
Business-e535,32,30,48038.0,0,Low Value
Business-e53e,17,13,37030.0,0,Low Value
Business-e54f,2,2,5190.0,0,Low Value
Business-e558,1,1,1780.0,0,Low Value
Business-e565,8,6,14995.0,0,Low Value
Business-e567,2,2,5960.0,0,Low Value
Business-e56a,10,8,21395.0,0,Low Value
Business-e57b,6,3,10405.0,0,Low Value
Business-e5ae,5,4,15715.0,0,Low Value
Business-e5be,12,7,19050.0,0,Low Value
Business-e5c6,10,10,19790.0,0,Low Value
Business-e5cb,44,32,62490.0,0,Low Value
Business-e5e2,10,3,11616.0,0,Low Value
Business-e5f8,32,30,57240.0,0,Low Value
Business-e5f9,37,34,59275.0,0,Low Value
Business-e5fa,4,4,7110.0,0,Low Value
Business-e5fd,1,1,2040.0,0,Low Value
Business-e61e,268,121,256650.0,0,Low Value
Business-e635,6,6,8640.0,0,Low Value
Business-e639,81,7,22125.0,0,Low Value
Business-e667,99,94,183370.0,0,Low Value
Business-e672,3242,884,3607209.0,2,High Value
Business-e6b9,39,3,9210.0,0,Low Value
Business-e6ce,247,221,567749.0,1,Medium Value
Business-e6ec,1,1,1385.0,0,Low Value
Business-e6ff,28,28,66076.0,0,Low Value
Business-e700,102,75,120039.0,0,Low Value
Business-e706,3,3,8095.0,0,Low Value
Business-e710,30,21,55615.0,0,Low Value
Business-e711,13,10,18320.0,0,Low Value
Business-e729,123,34,84078.0,0,Low Value
Business-e770,2,2,2840.0,0,Low Value
Business-e772,3,3,17570.0,0,Low Value
Business-e789,33,10,18210.0,0,Low Value
Business-e78e,176,174,406035.0,0,Low Value
Business-e79b,7,7,11010.0,0,Low Value
Business-e79e,51,41,83530.0,0,Low Value
Business-e7a7,72,71,153683.0,0,Low Value
Business-e7ab,6,3,6285.0,0,Low Value
Business-e7af,143,79,170025.0,0,Low Value
Business-e7b5,8,8,9810.0,0,Low Value
Business-e7be,1,1,2340.0,0,Low Value
Business-e7c4,1,1,1520.0,0,Low Value
Business-e7c5,55,21,51332.0,0,Low Value
Business-e7ce,2,2,3525.0,0,Low Value
Business-e7d6,5,5,12150.0,0,Low Value
Business-e7e4,3,3,1225.0,0,Low Value
Business-e7ed,402,166,388845.0,0,Low Value
Business-e7fe,2,2,12367.0,0,Low Value
Business-e802,4,4,11155.0,0,Low Value
Business-e807,82,50,105011.0,0,Low Value
Business-e80e,15,1,1690.0,0,Low Value
Business-e816,2,2,6075.0,0,Low Value
Business-e841,8,4,16465.0,0,Low Value
Business-e846,547,64,130035.0,0,Low Value
Business-e87a,81,78,102872.0,0,Low Value
Business-e88f,3,3,7950.0,0,Low Value
Business-e893,1,1,2070.0,0,Low Value
Business-e898,7,7,13350.0,0,Low Value
Business-e89b,40,36,71619.0,0,Low Value
Business-e8a1,235,190,276540.0,0,Low Value
Business-e8a3,85,18,50685.0,0,Low Value
Business-e8b2,5,5,6110.0,0,Low Value
Business-e8cf,144,104,230306.0,0,Low Value
Business-e8d5,1242,606,1582823.0,1,Medium Value
Business-e8ee,4,4,20292.0,0,Low Value
Business-e8f0,1,1,5946.0,0,Low Value
Business-e8fc,976,432,1020836.0,1,Medium Value
Business-e8fd,11,11,20575.0,0,Low Value
Business-e901,521,305,806646.0,1,Medium Value
Business-e902,8,8,14345.0,0,Low Value
Business-e912,219,69,113975.0,0,Low Value
Business-e930,10,6,8850.0,0,Low Value
Business-e95e,50,44,108407.0,0,Low Value
Business-e970,3,3,5390.0,0,Low Value
Business-e97c,279,187,454167.0,0,Low Value
Business-e990,155,131,281616.0,0,Low Value
Business-e997,1149,896,1665199.0,1,Medium Value
Business-e9af,1,1,1940.0,0,Low Value
Business-e9e2,166,60,134820.0,0,Low Value
Business-e9e3,114,85,178166.0,0,Low Value
Business-e9e9,1,1,6195.0,0,Low Value
Business-e9ee,19,11,19970.0,0,Low Value
Business-e9f2,6,6,16030.0,0,Low Value
Business-e9fb,2,2,7100.0,0,Low Value
Business-ea0e,286,60,112780.0,0,Low Value
Business-ea14,7,7,6586.0,0,Low Value
Business-ea15,165,145,584565.0,0,Low Value
Business-ea44,197,150,429992.0,0,Low Value
Business-ea5d,159,132,224469.0,0,Low Value
Business-ea6b,20,1,750.0,0,Low Value
Business-ea71,12,10,11478.0,0,Low Value
Business-ea73,8,8,15025.0,0,Low Value
Business-ea78,297,214,508393.0,0,Low Value
Business-ea7a,4,4,9940.0,0,Low Value
Business-ea82,25,25,72160.0,0,Low Value
Business-ea83,2,2,7466.0,0,Low Value
Business-ea84,19,4,12455.0,0,Low Value
Business-ea87,17,4,16220.0,0,Low Value
Business-ea88,94,82,246467.0,0,Low Value
Business-ea97,96,20,28035.0,0,Low Value
Business-ea98,4,4,16315.0,0,Low Value
Business-eaa9,5,5,8580.0,0,Low Value
Business-ead8,24,18,47497.0,0,Low Value
Business-eae3,3,3,8415.0,0,Low Value
Business-eae4,312,186,461567.0,0,Low Value
Business-eae7,155,22,103647.0,0,Low Value
Business-eaf3,94,76,202395.0,0,Low Value
Business-eafd,3,3,4805.0,0,Low Value
Business-eb01,12,12,23240.0,0,Low Value
Business-eb06,15,8,16085.0,0,Low Value
Business-eb0e,6,6,17205.0,0,Low Value
Business-eb10,5,1,1480.0,0,Low Value
Business-eb11,1011,31,59595.0,0,Low Value
Business-eb14,347,182,427365.0,0,Low Value
Business-eb2c,318,173,309212.0,0,Low Value
Business-eb4b,1,1,2040.0,0,Low Value
Business-eb50,300,1,6380.0,0,Low Value
Business-eb52,39,11,20188.0,0,Low Value
Business-eb58,162,60,106830.0,0,Low Value
Business-eb59,564,221,492463.0,1,Medium Value
Business-eb70,16,4,5960.0,0,Low Value
Business-eb81,163,109,216010.0,0,Low Value
Business-eb88,96,66,109425.0,0,Low Value
Business-eb90,24,10,12810.0,0,Low Value
Business-eb91,50,23,44965.0,0,Low Value
Business-eba2,33,29,34926.0,0,Low Value
Business-ebb4,737,74,204834.0,0,Low Value
Business-ebc0,1,1,2005.0,0,Low Value
Business-ebc1,270,88,235101.0,0,Low Value
Business-ebc8,9,9,13760.0,0,Low Value
Business-ebd0,1,1,1365.0,0,Low Value
Business-ebd8,2,2,3040.0,0,Low Value
Business-ebef,62,61,167270.0,0,Low Value
Business-ec0e,2,2,3165.0,0,Low Value
Business-ec23,206,129,309985.0,0,Low Value
Business-ec25,3,2,8570.0,0,Low Value
Business-ec41,1,1,1860.0,0,Low Value
Business-ec46,21,5,8560.0,0,Low Value
Business-ec5c,3,3,4960.0,0,Low Value
Business-ec67,10,1,2590.0,0,Low Value
Business-ec6e,18,16,60325.0,0,Low Value
Business-ec77,37,37,89350.0,0,Low Value
Business-ec78,1,1,5910.0,0,Low Value
Business-ec8b,3170,651,1406886.0,2,High Value
Business-ec99,3,2,6910.0,0,Low Value
Business-ec9e,1,1,1200.0,0,Low Value
Business-eca4,39,11,21760.0,0,Low Value
Business-eca7,1,1,6750.0,0,Low Value
Business-ecd9,3,3,6575.0,0,Low Value
Business-ece0,20,16,19083.0,0,Low Value
Business-ecfc,38,16,57520.0,0,Low Value
Business-ed0d,30,28,40850.0,0,Low Value
Business-ed11,12,8,16480.0,0,Low Value
Business-ed14,16,12,25340.0,0,Low Value
Business-ed15,8,7,17345.0,0,Low Value
Business-ed1b,8,4,10970.0,0,Low Value
Business-ed1e,196,165,361544.0,0,Low Value
Business-ed23,1,1,4150.0,0,Low Value
Business-ed32,573,236,627824.0,1,Medium Value
Business-ed67,2,2,6380.0,0,Low Value
Business-ed6b,13,6,13680.0,0,Low Value
Business-ed86,7,3,3760.0,0,Low Value
Business-ed87,151,141,250179.0,0,Low Value
Business-ed9b,4,3,8166.0,0,Low Value
Business-edb5,431,291,435298.0,1,Medium Value
Business-edd6,2,2,3180.0,0,Low Value
Business-ee04,3,3,5385.0,0,Low Value
Business-ee0a,58,44,67775.0,0,Low Value
Business-ee0c,2,1,4205.0,0,Low Value
Business-ee13,7,7,32740.0,0,Low Value
Business-ee14,168,130,307619.0,0,Low Value
Business-ee3b,5,5,8095.0,0,Low Value
Business-ee44,985,423,1074313.0,1,Medium Value
Business-ee65,5,2,9720.0,0,Low Value
Business-ee6f,1,1,4030.0,0,Low Value
Business-ee74,60,16,55335.0,0,Low Value
Business-ee81,2,2,5085.0,0,Low Value
Business-ee96,513,57,143227.0,0,Low Value
Business-eea3,19,8,13065.0,0,Low Value
Business-eeb1,1,1,2095.0,0,Low Value
Business-eedc,43,24,39110.0,0,Low Value
Business-eede,169,77,150406.0,0,Low Value
Business-eee7,32,24,80960.0,0,Low Value
Business-eefc,11,11,29050.0,0,Low Value
Business-ef00,29,27,56605.0,0,Low Value
Business-ef01,2,1,2755.0,0,Low Value
Business-ef0a,2,2,7125.0,0,Low Value
Business-ef27,4,4,10681.0,0,Low Value
Business-ef34,12,10,27585.0,0,Low Value
Business-ef35,6,6,11655.0,0,Low Value
Business-ef3a,463,327,842886.0,1,Medium Value
Business-ef56,6,3,3690.0,0,Low Value
Business-ef57,4,4,6120.0,0,Low Value
Business-ef78,880,723,1616511.0,1,Medium Value
Business-ef7a,398,88,202075.0,0,Low Value
Business-ef93,106,85,171139.0,0,Low Value
Business-efa3,3,3,2100.0,0,Low Value
Business-efb0,19,10,19270.0,0,Low Value
Business-efbb,22,21,30915.0,0,Low Value
Business-efc5,147,137,252944.0,0,Low Value
Business-efcb,1,1,2225.0,0,Low Value
Business-efd5,110,104,342940.0,0,Low Value
Business-efdd,44,27,45740.0,0,Low Value
Business-eff6,3,2,1908.0,0,Low Value
Business-f006,9,8,14150.0,0,Low Value
Business-f00c,7,3,7880.0,0,Low Value
Business-f011,27,25,63175.0,0,Low Value
Business-f022,7,7,11670.0,0,Low Value
Business-f043,513,386,889947.0,1,Medium Value
Business-f04f,75,19,39123.0,0,Low Value
Business-f065,2,2,4190.0,0,Low Value
Business-f07f,17,17,25865.0,0,Low Value
Business-f083,31,31,50425.0,0,Low Value
Business-f096,2,2,2681.0,0,Low Value
Business-f0a6,2,1,1755.0,0,Low Value
Business-f0ac,4,4,3875.0,0,Low Value
Business-f0ba,155,69,195008.0,0,Low Value
Business-f0d6,7,7,8358.0,0,Low Value
Business-f0ee,8,6,16125.0,0,Low Value
Business-f119,7,5,3050.0,0,Low Value
Business-f126,1,1,4395.0,0,Low Value
Business-f13b,1170,153,442828.0,1,Medium Value
Business-f159,43,5,10700.0,0,Low Value
Business-f16f,72,51,99479.0,0,Low Value
Business-f17a,1274,519,1814563.0,1,Medium Value
Business-f18a,51,46,95660.0,0,Low Value
Business-f193,65,45,57205.0,0,Low Value
Business-f1c4,613,371,1004857.0,1,Medium Value
Business-f1d2,801,718,1865872.0,1,Medium Value
Business-f1de,4,4,4315.0,0,Low Value
Business-f20a,6,6,15320.0,0,Low Value
Business-f20e,1,1,1740.0,0,Low Value
Business-f211,3,1,4100.0,0,Low Value
Business-f21e,1,1,1750.0,0,Low Value
Business-f22d,10,10,20950.0,0,Low Value
Business-f232,60,50,79220.0,0,Low Value
Business-f23d,121,78,232671.0,0,Low Value
Business-f244,131,65,208582.0,0,Low Value
Business-f248,167,143,392125.0,0,Low Value
Business-f24d,4,2,3560.0,0,Low Value
Business-f251,7,6,11055.0,0,Low Value
Business-f254,20,11,22915.0,0,Low Value
Business-f25d,9,7,14520.0,0,Low Value
Business-f260,23,22,26435.0,0,Low Value
Business-f270,3,3,2620.0,0,Low Value
Business-f286,10,5,10625.0,0,Low Value
Business-f287,26,21,79250.0,0,Low Value
Business-f2aa,54,46,118035.0,0,Low Value
Business-f2b6,27,19,47880.0,0,Low Value
Business-f2bb,102,88,198203.0,0,Low Value
Business-f2c9,33,4,15410.0,0,Low Value
Business-f2e7,3,3,5570.0,0,Low Value
Business-f31d,61,15,35010.0,0,Low Value
Business-f31e,21,16,7100.0,0,Low Value
Business-f323,10,7,26785.0,0,Low Value
Business-f325,14,5,8890.0,0,Low Value
Business-f326,4,2,2640.0,0,Low Value
Business-f32c,87,16,32367.0,0,Low Value
Business-f331,1,1,2540.0,0,Low Value
Business-f33d,5,2,6180.0,0,Low Value
Business-f340,49,20,58734.0,0,Low Value
Business-f343,6,4,6432.0,0,Low Value
Business-f35b,154,99,217680.0,0,Low Value
Business-f360,15,13,25060.0,0,Low Value
Business-f36e,55,55,135814.0,0,Low Value
Business-f386,4,4,1165.0,0,Low Value
Business-f387,11,11,35205.0,0,Low Value
Business-f388,4,4,18930.0,0,Low Value
Business-f3a5,110,37,98365.0,0,Low Value
Business-f3c0,2,1,1390.0,0,Low Value
Business-f3d9,260,212,616640.0,1,Medium Value
Business-f3da,11,11,14400.0,0,Low Value
Business-f3e4,23,22,86330.0,0,Low Value
Business-f3e7,669,282,797384.0,1,Medium Value
Business-f3ef,25,21,29305.0,0,Low Value
Business-f3f6,1998,830,2074965.0,2,High Value
Business-f404,77,35,52821.0,0,Low Value
Business-f408,53,49,160970.0,0,Low Value
Business-f416,4,4,6790.0,0,Low Value
Business-f418,157,132,267962.0,0,Low Value
Business-f42f,109,62,123873.0,0,Low Value
Business-f443,50,24,56540.0,0,Low Value
Business-f444,2,2,12405.0,0,Low Value
Business-f455,1,1,4285.0,0,Low Value
Business-f49f,30,20,31402.0,0,Low Value
Business-f4ae,25,8,6475.0,0,Low Value
Business-f4b0,7,7,11580.0,0,Low Value
Business-f4b4,9,5,19516.0,0,Low Value
Business-f4c9,67,46,79125.0,0,Low Value
Business-f4dc,1,1,2420.0,0,Low Value
Business-f4e5,25,24,66871.0,0,Low Value
Business-f4f1,1,1,3795.0,0,Low Value
Business-f4f4,3852,1112,2901220.0,2,High Value
Business-f4ff,27,22,78585.0,0,Low Value
Business-f510,33,21,67545.0,0,Low Value
Business-f529,3,3,9678.0,0,Low Value
Business-f52c,11,4,13480.0,0,Low Value
Business-f539,46,35,79154.0,0,Low Value
Business-f551,6,3,8195.0,0,Low Value
Business-f56c,48,37,127902.0,0,Low Value
Business-f588,13,12,33540.0,0,Low Value
Business-f59b,110,61,99245.0,0,Low Value
Business-f5a5,16,3,8150.0,0,Low Value
Business-f5af,25,18,33605.0,0,Low Value
Business-f5be,80,78,97367.0,0,Low Value
Business-f5cf,72,55,104412.0,0,Low Value
Business-f5db,569,123,271877.0,0,Low Value
Business-f5dd,114,70,166855.0,0,Low Value
Business-f5f9,11,11,24895.0,0,Low Value
Business-f600,60,15,34700.0,0,Low Value
Business-f60b,38,33,56500.0,0,Low Value
Business-f626,3,3,5880.0,0,Low Value
Business-f641,13,12,24315.0,0,Low Value
Business-f655,4,2,11570.0,0,Low Value
Business-f656,7,2,8540.0,0,Low Value
Business-f65a,6,5,14110.0,0,Low Value
Business-f65b,29,21,14092.0,0,Low Value
Business-f663,12,11,33965.0,0,Low Value
Business-f673,2,2,7945.0,0,Low Value
Business-f685,239,108,240481.0,0,Low Value
Business-f694,398,210,486966.0,0,Low Value
Business-f6bb,8,8,13615.0,0,Low Value
Business-f6bc,731,416,886065.0,1,Medium Value
Business-f6ca,7,4,3970.0,0,Low Value
Business-f6cb,228,207,378797.0,0,Low Value
Business-f6cf,11,10,15770.0,0,Low Value
Business-f712,22,1,0.0,0,Low Value
Business-f72f,6,6,15265.0,0,Low Value
Business-f734,12,11,20295.0,0,Low Value
Business-f749,1435,598,1570265.0,1,Medium Value
Business-f753,4,4,8440.0,0,Low Value
Business-f764,25,2,1330.0,0,Low Value
Business-f799,5,1,140.0,0,Low Value
Business-f79a,15,15,17000.0,0,Low Value
Business-f7a9,856,116,241362.0,0,Low Value
Business-f7c5,11,11,39320.0,0,Low Value
Business-f7e7,293,32,60800.0,0,Low Value
Business-f7eb,93,32,56960.0,0,Low Value
Business-f7fd,5,5,12775.0,0,Low Value
Business-f7ff,23,4,7950.0,0,Low Value
Business-f805,5,3,5280.0,0,Low Value
Business-f807,112,48,85915.0,0,Low Value
Business-f817,12,10,26751.0,0,Low Value
Business-f820,18,16,42537.0,0,Low Value
Business-f829,2,2,2965.0,0,Low Value
Business-f836,103,100,155577.0,0,Low Value
Business-f840,1,1,6200.0,0,Low Value
Business-f841,12,11,20965.0,0,Low Value
Business-f842,1,1,2570.0,0,Low Value
Business-f84e,28,7,13760.0,0,Low Value
Business-f85f,215,158,214504.0,0,Low Value
Business-f869,37,29,35595.0,0,Low Value
Business-f86f,4,1,1850.0,0,Low Value
Business-f879,7,2,6270.0,0,Low Value
Business-f888,29,23,42885.0,0,Low Value
Business-f88e,340,24,54560.0,0,Low Value
Business-f893,445,201,444609.0,0,Low Value
Business-f8a0,14,9,23623.0,0,Low Value
Business-f8cb,3,2,5660.0,0,Low Value
Business-f8cc,15,10,28210.0,0,Low Value
Business-f8d3,3,3,10310.0,0,Low Value
Business-f8e7,1,1,818.0,0,Low Value
Business-f8fd,26,15,32325.0,0,Low Value
Business-f909,1,1,5965.0,0,Low Value
Business-f910,17,17,23165.0,0,Low Value
Business-f92b,7,2,3930.0,0,Low Value
Business-f931,5,3,5095.0,0,Low Value
Business-f938,73,24,77417.0,0,Low Value
Business-f940,1,1,2185.0,0,Low Value
Business-f94b,78,78,111523.0,0,Low Value
Business-f95a,37,36,56455.0,0,Low Value
Business-f95c,43,13,29895.0,0,Low Value
Business-f967,11,5,16100.0,0,Low Value
Business-f970,16,11,42370.0,0,Low Value
Business-f992,34,33,33423.0,0,Low Value
Business-f994,14,9,23235.0,0,Low Value
Business-f9a6,42,25,48811.0,0,Low Value
Business-f9a7,2,2,3988.0,0,Low Value
Business-f9aa,11,6,8840.0,0,Low Value
Business-f9b0,30,26,48290.0,0,Low Value
Business-f9b1,27,3,7435.0,0,Low Value
Business-f9b2,4,2,1440.0,0,Low Value
Business-f9b5,12,12,20180.0,0,Low Value
Business-f9c0,34,28,45900.0,0,Low Value
Business-f9c1,131,114,333298.0,0,Low Value
Business-f9d8,49,37,51730.0,0,Low Value
Business-f9e0,15,5,18460.0,0,Low Value
Business-f9e4,19,15,22847.0,0,Low Value
Business-f9ff,252,228,403248.0,0,Low Value
Business-fa0a,12,5,4540.0,0,Low Value
Business-fa23,6,4,10060.0,0,Low Value
Business-fa2a,5,4,9150.0,0,Low Value
Business-fa2b,15,9,10890.0,0,Low Value
Business-fa34,3,1,1325.0,0,Low Value
Business-fa46,53,52,156704.0,0,Low Value
Business-fa48,26,26,35345.0,0,Low Value
Business-fa5e,275,181,338192.0,0,Low Value
Business-fa63,1,1,2010.0,0,Low Value
Business-fa66,10,1,4390.0,0,Low Value
Business-fa6b,35,33,60591.0,0,Low Value
Business-fa6f,39,38,85710.0,0,Low Value
Business-fa77,1,1,2860.0,0,Low Value
Business-fa7a,152,92,231159.0,0,Low Value
Business-fa96,24,17,30438.0,0,Low Value
Business-fac0,797,607,1543751.0,1,Medium Value
Business-fac2,24,16,20915.0,0,Low Value
Business-fac8,9,7,8810.0,0,Low Value
Business-fac9,1,1,1480.0,0,Low Value
Business-fad3,63,60,141965.0,0,Low Value
Business-faf5,15,10,23570.0,0,Low Value
Business-fb13,12,12,13419.0,0,Low Value
Business-fb27,354,99,197790.0,0,Low Value
Business-fb3f,181,60,116228.0,0,Low Value
Business-fb44,10,1,4370.0,0,Low Value
Business-fb51,25,22,55318.0,0,Low Value
Business-fb5c,3,3,15730.0,0,Low Value
Business-fb5f,567,374,767395.0,1,Medium Value
Business-fb65,9,3,6990.0,0,Low Value
Business-fb68,2,1,1765.0,0,Low Value
Business-fb84,184,150,356581.0,0,Low Value
Business-fb87,7,1,4620.0,0,Low Value
Business-fb8a,22,15,22700.0,0,Low Value
Business-fb93,74,73,144151.0,0,Low Value
Business-fb9d,5,4,5065.0,0,Low Value
Business-fba1,219,124,293144.0,0,Low Value
Business-fba5,1017,596,1272377.0,1,Medium Value
Business-fba7,26,24,74835.0,0,Low Value
Business-fbb8,26,18,22125.0,0,Low Value
Business-fbb9,22,16,30680.0,0,Low Value
Business-fbbb,50,2,3210.0,0,Low Value
Business-fbc3,117,75,177051.0,0,Low Value
Business-fbc6,1,1,1480.0,0,Low Value
Business-fbc8,39,38,70505.0,0,Low Value
Business-fbcd,118,84,167520.0,0,Low Value
Business-fbd2,1,1,1325.0,0,Low Value
Business-fbf2,10,9,5290.0,0,Low Value
Business-fc00,182,177,427624.0,0,Low Value
Business-fc11,4,4,11940.0,0,Low Value
Business-fc33,7,2,4015.0,0,Low Value
Business-fc37,9,6,8570.0,0,Low Value
Business-fc97,10,2,2620.0,0,Low Value
Business-fc9c,291,48,119800.0,0,Low Value
Business-fc9f,185,40,117903.0,0,Low Value
Business-fca2,13,11,21215.0,0,Low Value
Business-fcb3,16,16,34200.0,0,Low Value
